dipt_id,nombre_listado,nombre_ficha,entidad,distrito_circunscripcion,principio_estimado,principio_ficha,entidad_ficha,distrito_ficha,curul,partido_estimado,email,suplente,licencia_en_listado,perfil_url,foto_src,partido_logo_src,foto_original_local,foto_png_bn,error_perfil
218,López Ruíz José Antonio,JOSÉ ANTONIO LÓPEZ RUÍZ,Puebla,Dtto. 11,Mayoria Relativa,Mayoría Relativa,Puebla,11,H-284,PT,antonio.lopez@diputados.gob.mx,Clemente Castells Sanabria,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=218,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/129_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/414_218_lopez_ruiz_jose_antonio.png,static/img/diputados_lxvi_bn/414_218_lopez_ruiz_jose_antonio.png,
203,López Sánchez José Alejandro,JOSÉ ALEJANDRO LÓPEZ SÁNCHEZ,Oaxaca,Dtto. 6,Mayoria Relativa,Mayoría Relativa,Oaxaca,6,F-199,PT,jose.lopez@diputados.gob.mx,Roberto Hernández Chávez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=203,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/138_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/415_203_lopez_sanchez_jose_alejandro.png,static/img/diputados_lxvi_bn/415_203_lopez_sanchez_jose_alejandro.png,
140,Manzanilla Téllez Emilio,EMILIO MANZANILLA TÉLLEZ,México,Dtto. 16,Mayoria Relativa,Mayoría Relativa,México,16,G-241,PT,emilio.manzanilla@diputados.gob.mx,Mónica Eulalia Cruz Jiménez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=140,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/191_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/416_140_manzanilla_tellez_emilio.png,static/img/diputados_lxvi_bn/416_140_manzanilla_tellez_emilio.png,
415,Martínez Ruiz Maribel,MARIBEL MARTÍNEZ RUIZ,Oaxaca,Circ. 3,Representacion Proporcional,Representación proporcional,,,B-050,PT,mmartinez.ruiz@diputados.gob.mx,Laura Susana Chia Pérez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=415,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/485_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/417_415_martinez_ruiz_maribel.png,static/img/diputados_lxvi_bn/417_415_martinez_ruiz_maribel.png,
156,Martínez Ventura Luis Enrique,LUIS ENRIQUE MARTÍNEZ VENTURA,México,Dtto. 32,Mayoria Relativa,Mayoría Relativa,México,32,F-198,PT,enrique.martinez@diputados.gob.mx,Jaime Gonzalo Vargas Álvarez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=156,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/117_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/418_156_martinez_ventura_luis_enrique.png,static/img/diputados_lxvi_bn/418_156_martinez_ventura_luis_enrique.png,
375,Mejía Berdeja Ricardo Sóstenes,RICARDO SÓSTENES MEJÍA BERDEJA,Coahuila,Circ. 2,Representacion Proporcional,Representación proporcional,,,C-079,PT,ricardo.mejia@diputados.gob.mx,Víctor Severo Ortiz Aguilar,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=375,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/377_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/419_375_mejia_berdeja_ricardo_sostenes.png,static/img/diputados_lxvi_bn/419_375_mejia_berdeja_ricardo_sostenes.png,
219,Merino Escamilla Nora Yessica,NORA YESSICA MERINO ESCAMILLA,Puebla,Dtto. 12,Mayoria Relativa,Mayoría Relativa,Puebla,12,H-285,PT,nora.escamilla@diputados.gob.mx,Zaira González Gómez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=219,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/182_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/420_219_merino_escamilla_nora_yessica.png,static/img/diputados_lxvi_bn/420_219_merino_escamilla_nora_yessica.png,
163,Montalvo Luna José Luis,JOSÉ LUIS MONTALVO LUNA,México,Dtto. 39,Mayoria Relativa,Mayoría Relativa,México,39,F-197,PT,jose.montalvo@diputados.gob.mx,Óscar Brazil Montalvo Durarte,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=163,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/137_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/421_163_montalvo_luna_jose_luis.png,static/img/diputados_lxvi_bn/421_163_montalvo_luna_jose_luis.png,
17,Morelos Rodríguez Carlos,CARLOS MORELOS RODRÍGUEZ,Chiapas,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Chiapas,1,E-152,PT,carlos.morelos@diputados.gob.mx,José Miguel Alegría Gómez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=17,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/108_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/422_17_morelos_rodriguez_carlos.png,static/img/diputados_lxvi_bn/422_17_morelos_rodriguez_carlos.png,
61,Moreno Hernández Brígido Ramiro,BRÍGIDO RAMIRO MORENO HERNÁNDEZ,Coahuila,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Coahuila,1,C-078,PT,brigido.moreno@diputados.gob.mx,Lorenzo Menera Sierra,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=61,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/142_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/423_61_moreno_hernandez_brigido_ramiro.png,static/img/diputados_lxvi_bn/423_61_moreno_hernandez_brigido_ramiro.png,
455,Núñez Monreal Magdalena del Socorro,MAGDALENA DEL SOCORRO NÚÑEZ MONREAL,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,P-508,PT,magdalena.nunez@diputados.gob.mx,Alejandra Ocampo Villegas,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=455,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/450_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/424_455_nunez_monreal_magdalena_del_socorro.png,static/img/diputados_lxvi_bn/424_455_nunez_monreal_magdalena_del_socorro.png,
94,Olivares Mejía Gerardo,GERARDO OLIVARES MEJÍA,Guerrero,Dtto. 5,Mayoria Relativa,Mayoría Relativa,Guerrero,5,E-154,PT,gerardo.olivares@diputados.gob.mx,Mayra Wuences Cardona,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=94,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/109_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/425_94_olivares_mejia_gerardo.png,static/img/diputados_lxvi_bn/425_94_olivares_mejia_gerardo.png,
183,Ortiz Rodríguez Jorge Armando,JORGE ARMANDO ORTIZ RODRÍGUEZ,Nayarit,Dtto. 3,Mayoria Relativa,Mayoría Relativa,Nayarit,3,D-112,PT,jorge.ortiz@diputados.gob.mx,Ángel Ignacio Chávez Solís,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=183,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/149_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/426_183_ortiz_rodriguez_jorge_armando.png,static/img/diputados_lxvi_bn/426_183_ortiz_rodriguez_jorge_armando.png,
58,Rojo Pimentel Ana Karina,ANA KARINA ROJO PIMENTEL,Ciudad de México,Dtto. 20,Mayoria Relativa,Mayoría Relativa,Ciudad de México,20,A-022,PT,ana.rojo@diputados.gob.mx,María Guadalupe Rojo Gómez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=58,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/125_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/427_58_rojo_pimentel_ana_karina.png,static/img/diputados_lxvi_bn/427_58_rojo_pimentel_ana_karina.png,
117,Sánchez González José Luis,JOSÉ LUIS SÁNCHEZ GONZÁLEZ,Jalisco,Dtto. 13,Mayoria Relativa,Mayoría Relativa,Jalisco,13,C-077,PT,jluis.sanchez@diputados.gob.mx,Felipe Robles Herrera,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=117,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/101_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/428_117_sanchez_gonzalez_jose_luis.png,static/img/diputados_lxvi_bn/428_117_sanchez_gonzalez_jose_luis.png,
454,Sandoval Flores Reginaldo,REGINALDO SANDOVAL FLORES,Michoacán,Circ. 4,Representacion Proporcional,Representación proporcional,,,D-114,PT,reginaldo.sandoval@diputados.gob.mx,Gerardo David Rodríguez López,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=454,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/386_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/429_454_sandoval_flores_reginaldo.png,static/img/diputados_lxvi_bn/429_454_sandoval_flores_reginaldo.png,
151,Santiago Pineda Wblester,WBLESTER SANTIAGO PINEDA,México,Dtto. 27,Mayoria Relativa,Mayoría Relativa,México,27,F-195,PT,wblester.santiago@diputados.gob.mx,Óscar Alejandro González Márquez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=151,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/150_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/430_151_santiago_pineda_wblester.png,static/img/diputados_lxvi_bn/430_151_santiago_pineda_wblester.png,
170,Téllez Marín José Luis,JOSÉ LUIS TÉLLEZ MARÍN,Michoacán,Dtto. 6,Mayoria Relativa,Mayoría Relativa,Michoacán,6,E-156,PT,joseluis.tellez@diputados.gob.mx,Victor Hugo García Patiño,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=170,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/131_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/431_170_tellez_marin_jose_luis.png,static/img/diputados_lxvi_bn/431_170_tellez_marin_jose_luis.png,
495,Vázquez Calixto Javier,JAVIER VÁZQUEZ CALIXTO,Hidalgo,Circ. 5,Representacion Proporcional,Representación proporcional,,,E-153,PT,javier.vazquez@diputados.gob.mx,Lucía Vázquez Romualdo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=495,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/342_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/432_495_vazquez_calixto_javier.png,static/img/diputados_lxvi_bn/432_495_vazquez_calixto_javier.png,
416,Vázquez González Pedro,PEDRO VÁZQUEZ GONZÁLEZ,Ciudad de México,Circ. 3,Representacion Proporcional,Representación proporcional,,,D-115,PT,pedro.vazquez@diputados.gob.mx,Jaime Ortiz Álvarez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=416,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/340_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/433_416_vazquez_gonzalez_pedro.png,static/img/diputados_lxvi_bn/433_416_vazquez_gonzalez_pedro.png,
134,Vilchis Contreras Luis Fernando,LUIS FERNANDO VILCHIS CONTRERAS,México,Dtto. 10,Mayoria Relativa,Mayoría Relativa,México,10,D-111,PT,luis.vilchis@diputados.gob.mx,Germán Sendic Contreras García,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=134,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/093_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pt.webp,static/img/diputados_lxvi_raw/434_134_vilchis_contreras_luis_fernando.png,static/img/diputados_lxvi_bn/434_134_vilchis_contreras_luis_fernando.png,
64,Abramo Masso Yerico,YERICO ABRAMO MASSO,Coahuila,Dtto. 4,Mayoria Relativa,Mayoría Relativa,Coahuila,4,F-170,PRI,yerico.abramo@diputados.gob.mx,Edgar Levit Palomeque Romero,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=64,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/335_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/435_64_abramo_masso_yerico.png,static/img/diputados_lxvi_bn/435_64_abramo_masso_yerico.png,
368,Alonso Que Erubiel Lorenzo,ERUBIEL LORENZO ALONSO QUE,Tabasco,Circ. 2,Representacion Proporcional,Representación proporcional,,,E-130,PRI,erubiel.alonso@diputados.gob.mx,Oscar Fernando Torres Castañeda,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=368,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/374_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/436_368_alonso_que_erubiel_lorenzo.png,static/img/diputados_lxvi_bn/436_368_alonso_que_erubiel_lorenzo.png,
366,Alonso Reyes Miguel Alejandro,MIGUEL ALEJANDRO ALONSO REYES,Zacatecas,Circ. 2,Representacion Proporcional,Representación proporcional,,,D-094,PRI,miguel.alonso@diputados.gob.mx,Luis Antonio Muñoz Mosqueda,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=366,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/368_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/437_366_alonso_reyes_miguel_alejandro.png,static/img/diputados_lxvi_bn/437_366_alonso_reyes_miguel_alejandro.png,
1,Ambriz Delgadillo Humberto,HUMBERTO AMBRIZ DELGADILLO,Aguascalientes,Dtto. 1,Mayoria Relativa,Mayoría Relativa,Aguascalientes,1,C-063,PRI,humberto.ambriz@diputados.gob.mx,Juan Manuel Méndez Noriega,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=1,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/359_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/438_1_ambriz_delgadillo_humberto.png,static/img/diputados_lxvi_bn/438_1_ambriz_delgadillo_humberto.png,
488,Arredondo Ramos Abigail,ABIGAIL ARREDONDO RAMOS,Querétaro,Circ. 5,Representacion Proporcional,Representación proporcional,,,A-006,PRI,abigail.arredondo@diputados.gob.mx,Diana Carolina Tomás Flores,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=488,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/352_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/439_488_arredondo_ramos_abigail.png,static/img/diputados_lxvi_bn/439_488_arredondo_ramos_abigail.png,
486,Barrera Maldonado Leticia,LETICIA BARRERA MALDONADO,México,Circ. 5,Representacion Proporcional,Representación proporcional,,,F-176,PRI,leticia.barrera@diputados.gob.mx,Emma Mondragon Navarrete,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=486,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/338_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/440_486_barrera_maldonado_leticia.png,static/img/diputados_lxvi_bn/440_486_barrera_maldonado_leticia.png,
447,Betanzos Cortes Israel,ISRAEL BETANZOS CORTES,Ciudad de México,Circ. 4,Representacion Proporcional,Representación proporcional,,,D-093,PRI,israel.betanzos@diputados.gob.mx,Genaro Morales Rentería,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=447,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/388_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/441_447_betanzos_cortes_israel.png,static/img/diputados_lxvi_bn/441_447_betanzos_cortes_israel.png,
228,Calzada Mercado Mario,MARIO CALZADA MERCADO,Querétaro,Dtto. 5,Mayoria Relativa,Mayoría Relativa,Querétaro,5,A-007,PRI,mario.calzada@diputados.gob.mx,Ma. Guadalupe Hernández Gutiérrez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=228,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/349_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/442_228_calzada_mercado_mario.png,static/img/diputados_lxvi_bn/442_228_calzada_mercado_mario.png,
185,Cantú Ramírez Andrés Mauricio,ANDRÉS MAURICIO CANTÚ RAMÍREZ,Nuevo León,Dtto. 2,Mayoria Relativa,Mayoría Relativa,Nuevo León,2,B-031,PRI,andres.cantu@diputados.gob.mx,Rogelio Peña Salinas,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=185,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/350_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/443_185_cantu_ramirez_andres_mauricio.png,static/img/diputados_lxvi_bn/443_185_cantu_ramirez_andres_mauricio.png,
406,Castro Bello Christian Mishel,CHRISTIAN MISHEL CASTRO BELLO,Campeche,Circ. 3,Representacion Proporcional,Representación proporcional,,,E-131,PRI,christian.castro@diputados.gob.mx,Ricardo Augusto Ocampo Fernández,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=406,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/378_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/444_406_castro_bello_christian_mishel.png,static/img/diputados_lxvi_bn/444_406_castro_bello_christian_mishel.png,
446,Ceja García Xitlalic,XITLALIC CEJA GARCÍA,Puebla,Circ. 4,Representacion Proporcional,Representación proporcional,,,B-034,PRI,xitlalic.ceja@diputados.gob.mx,Karla Gabriela Sánchez Acevedo,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=446,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/346_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/445_446_ceja_garcia_xitlalic.png,static/img/diputados_lxvi_bn/445_446_ceja_garcia_xitlalic.png,
38,Chávez Velázquez Noel,NOEL CHÁVEZ VELÁZQUEZ,Chihuahua,Dtto. 9,Mayoria Relativa,Mayoría Relativa,Chihuahua,9,C-060,PRI,noel.chavez@diputados.gob.mx,Julio César Yáñez Cervantes,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=38,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/353_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/446_38_chavez_velazquez_noel.png,static/img/diputados_lxvi_bn/446_38_chavez_velazquez_noel.png,
37,Domínguez Domínguez César Alejandro,CÉSAR ALEJANDRO DOMÍNGUEZ DOMÍNGUEZ,Chihuahua,Dtto. 8,Mayoria Relativa,Mayoría Relativa,Chihuahua,8,C-062,PRI,cesar.dominguez@diputados.gob.mx,Jesús René Rascón Mondragón,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=37,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/354_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/447_37_dominguez_dominguez_cesar_alejandro.png,static/img/diputados_lxvi_bn/447_37_dominguez_dominguez_cesar_alejandro.png,
827,Domínguez Ugarte Paloma,PALOMA DOMÍNGUEZ UGARTE,Chihuahua,Circ. 1,Representacion Proporcional,Representación proporcional,,,F-173,PRI,paloma.dominguez@diputados.gob.mx,,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=827,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/511_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/448_827_dominguez_ugarte_paloma.png,static/img/diputados_lxvi_bn/448_827_dominguez_ugarte_paloma.png,
192,Espinoza Eguía Juan Francisco,JUAN FRANCISCO ESPINOZA EGUÍA,Nuevo León,Dtto. 9,Mayoria Relativa,Mayoría Relativa,Nuevo León,9,B-030,PRI,francisco.espinoza@diputados.gob.mx,José Miguel Medellín Amaya,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=192,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/384_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/449_192_espinoza_eguia_juan_francisco.png,static/img/diputados_lxvi_bn/449_192_espinoza_eguia_juan_francisco.png,
193,González González Ana Isabel,ANA ISABEL GONZÁLEZ GONZÁLEZ,Nuevo León,Dtto. 10,Mayoria Relativa,Mayoría Relativa,Nuevo León,10,B-032,PRI,ana.gonzalez@diputados.gob.mx,Karla Cecilia Navarro Bahena,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=193,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/500_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/450_193_gonzalez_gonzalez_ana_isabel.png,static/img/diputados_lxvi_bn/450_193_gonzalez_gonzalez_ana_isabel.png,
365,Guerra Castillo Marcela,MARCELA GUERRA CASTILLO,Nuevo León,Circ. 2,Representacion Proporcional,Representación proporcional,,,E-133,PRI,marcela.guerra@diputados.gob.mx,Bris Anahy González Rivera,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=365,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/337_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/451_365_guerra_castillo_marcela.png,static/img/diputados_lxvi_bn/451_365_guerra_castillo_marcela.png,
369,Guerrero Esquivel Fuensanta Guadalupe,FUENSANTA GUADALUPE GUERRERO ESQUIVEL,Zacatecas,Circ. 2,Representacion Proporcional,Representación proporcional,,,E-135,PRI,fuensanta.guerrero@diputados.gob.mx,Carolina Dávila Ramírez,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=369,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/369_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/452_369_guerrero_esquivel_fuensanta_guadalupe.png,static/img/diputados_lxvi_bn/452_369_guerrero_esquivel_fuensanta_guadalupe.png,
487,Gutiérrez Arroyo Hugo Eduardo,HUGO EDUARDO GUTIÉRREZ ARROYO,México,Circ. 5,Representacion Proporcional,Representación proporcional,,,E-134,PRI,hugo.gutierrez@diputados.gob.mx,José Alberto Aguilar Iñárritu,False,https://sitl.diputados.gob.mx/LXVI_leg/curricula.php?dipt=487,https://sitl.diputados.gob.mx/LXVI_leg/fotos_lxviconfondo/351_foto_chica.jpg,https://sitl.diputados.gob.mx/LXVI_leg/images/pri.webp,static/img/diputados_lxvi_raw/453_487_gutierrez_arroyo_hugo_eduardo.png,static/img/diputados_lxvi_bn/453_487_gutierrez_arroyo_hugo_eduardo.png,
